,cluster,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
1526,3.0,36.0,2.9,-0.8,-0.86,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1527,4.0,47.0,2.8,1.12,1.76,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1528,1.0,43.0,3.1,-0.64,-0.9,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1529,3.0,36.0,2.7,-1.29,-1.08,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1530,2.0,37.0,2.8,-0.71,-1.02,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1531,2.0,33.0,3.1,-0.51,-0.32,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1532,6.0,31.5,2.4,-0.06,-0.03,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1533,4.0,30.0,3.8,-0.01,0.35,1.0,1.0,-52.0,0,0,0,0,0,0,0,1,0
1534,2.0,33.0,3.3,-0.69,-1.22,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1535,2.0,29.0,2.9,-0.49,-0.9,2.0,3.0,-50.0,0,0,0,0,0,0,0,1,0
1536,3.0,37.0,3.0,0.53,-0.5,1.0,3.0,-58.0,0,0,1,0,0,0,0,0,0
1537,4.0,36.0,2.9,-1.39,-0.82,2.0,3.0,-44.0,0,0,0,0,0,0,0,1,0
1538,2.0,34.0,3.2,-0.97,-1.0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1539,3.0,40.0,2.8,1.05,0.83,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1540,3.0,34.0,2.8,-1.83,-2.41,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1541,3.0,32.0,2.9,-0.88,-1.17,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1542,3.0,37.0,2.7,-0.12,-0.19,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1543,2.0,30.0,2.8,-0.58,-0.73,2.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1544,3.0,26.5,3.4,-0.03,-1.44,1.0,2.0,-63.0,0,0,0,0,0,0,1,0,0
1545,4.0,30.0,2.9,-0.26,-1.61,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
1546,3.0,32.5,3.0,1.49,1.04,1.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
1547,1.0,42.0,3.8,0.51,0.31,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
1548,3.0,26.0,2.6,-1.26,-1.54,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1549,4.0,46.0,3.8,-0.73,-0.58,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1550,2.0,28.0,3.6,-1.16,-1.05,1.0,3.0,-49.0,1,0,0,0,0,0,0,1,0
1551,4.0,41.0,3.1,-0.71,-1.94,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1552,2.0,30.0,2.9,0.07,0.95,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1553,3.0,29.0,2.9,-0.82,-0.89,1.0,3.0,-57.0,1,0,0,0,1,0,0,0,0
1554,4.0,41.0,3.5,0.75,1.27,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1555,5.0,48.0,3.6,-0.56,-0.12,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1556,3.0,37.0,3.1,0.57,0.3,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1557,1.0,31.5,2.2,-0.51,-0.57,1.0,2.0,-55.0,0,0,0,1,0,0,0,0,0
1558,1.0,34.0,3.5,0.35,-0.23,1.0,2.0,-57.0,0,0,0,0,0,0,0,1,0
1559,4.0,38.0,3.7,-0.65,-0.22,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1560,1.0,41.0,2.7,0.15,0.01,1.0,4.0,-65.0,0,0,0,0,0,0,1,0,0
1561,2.0,23.0,2.1,-1.52,-1.84,1.0,3.0,-58.0,0,0,0,1,0,0,0,0,0
1562,3.0,35.0,3.3,-0.57,-1.24,1.0,3.0,-53.0,1,0,0,0,0,0,0,1,0
1563,4.0,37.0,3.2,0.05,-1.25,1.0,4.0,-67.0,0,0,0,0,0,0,1,0,0
1564,3.0,32.0,3.0,-1.17,-1.76,1.0,3.0,-61.0,1,0,0,0,0,0,1,0,0
1565,3.0,24.0,3.3,-1.57,-0.71,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1566,2.0,32.0,2.4,-0.8,-1.02,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1567,4.0,39.0,3.1,-0.01,0.21,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1568,3.0,37.5,3.5,0.29,-0.14,2.0,3.0,-56.0,1,0,0,0,0,0,0,1,0
1569,3.0,33.0,3.2,0.35,-0.73,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1570,3.0,37.0,3.3,0.6,0.1,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1571,1.0,37.0,3.6,-0.53,-0.98,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1572,1.0,48.0,3.0,0.62,1.0,1.0,3.0,-52.0,0,0,0,0,0,0,0,1,0
1573,4.0,36.0,2.7,-1.11,-0.96,2.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1574,1.0,47.0,3.9,0.34,0.49,2.0,2.0,-49.0,1,0,0,0,0,0,0,1,0
1575,2.0,31.0,3.9,-0.05,-0.23,2.0,1.0,-55.0,1,0,0,0,0,0,0,1,0
1576,1.0,29.0,2.6,-1.17,-1.25,1.0,1.0,-47.0,1,0,0,0,0,1,0,0,0
1577,2.0,37.0,3.1,0.63,0.69,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1578,3.0,29.0,3.3,-1.21,-1.27,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1579,4.0,37.0,3.1,-0.1,0.52,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1580,3.0,39.0,3.4,-0.23,0.63,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1581,4.0,44.0,2.6,-0.85,-1.55,2.0,5.0,-55.0,0,0,1,0,0,0,0,0,0
1582,3.0,34.0,3.3,-0.03,-0.28,1.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
1583,2.0,34.0,3.2,-0.46,-0.81,2.0,3.0,-52.0,1,0,0,0,0,0,0,1,0
1584,4.0,33.5,3.3,-0.23,0.11,1.0,4.0,-55.0,1,0,0,0,0,0,0,1,0
1585,3.0,40.0,3.7,-0.7,-0.87,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
1586,1.0,30.0,2.9,-1.71,-2.1,1.0,3.0,-67.0,1,0,0,1,0,0,0,0,0
1587,4.0,36.0,3.2,-0.54,0.14,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1588,3.0,37.0,2.6,-1.5,-1.24,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1589,5.0,27.7,2.4,-1.7,-0.9,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
1590,5.0,39.5,3.5,-1.28,0.07,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1591,3.0,36.0,3.8,1.04,1.09,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1592,2.0,35.0,2.2,-0.58,-1.34,1.0,4.0,-56.0,1,0,0,0,0,0,0,1,0
1593,3.0,39.0,3.4,0.75,0.8,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1594,3.0,38.0,3.1,0.66,0.36,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1595,1.0,27.5,2.8,-0.22,-0.18,1.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
1596,4.0,39.5,3.0,-1.32,-1.64,1.0,5.0,-51.0,1,0,0,0,0,0,0,1,0
1597,1.0,40.0,3.8,0.99,1.14,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1598,6.0,24.0,2.1,-0.38,-0.79,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1599,4.0,38.0,3.5,-0.07,-0.24,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1600,3.0,37.0,2.7,-0.85,-0.63,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1601,1.0,48.0,3.2,0.76,0.75,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1602,3.0,26.0,2.9,0.65,0.23,2.0,3.0,-56.0,0,0,0,0,0,0,1,0,0
1603,1.0,35.0,3.5,-1.87,-1.34,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1604,1.0,36.0,3.5,-2.86,-1.41,1.0,1.0,-68.0,1,0,1,0,0,0,0,0,0
1605,3.0,37.0,3.0,0.86,0.31,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1606,1.0,31.0,2.7,-1.63,-1.57,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1607,3.0,36.0,3.1,0.39,0.6,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1608,2.0,32.0,2.5,-0.86,-0.45,2.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1609,1.0,42.0,2.8,-1.1,-1.19,1.0,2.0,-53.0,0,0,0,1,0,0,0,0,0
1610,3.0,33.0,2.8,-0.06,-0.72,2.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
1611,3.0,27.5,3.3,0.4,-0.41,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1612,2.0,27.0,2.4,-0.99,-1.97,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1613,4.0,39.0,3.5,-0.26,0.01,2.0,3.0,-47.0,1,0,0,0,0,0,0,1,0
1614,1.0,36.0,3.2,0.53,-0.2,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1615,2.0,28.0,3.1,0.83,0.89,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1616,1.0,26.0,2.5,-3.01,-2.97,1.0,3.0,-59.0,0,0,0,1,0,0,0,0,0
1617,3.0,36.0,2.8,-1.07,-1.5,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1618,3.0,30.7,2.6,-0.78,-1.38,2.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1619,1.0,30.0,2.6,-0.5,-1.08,1.0,2.0,-52.0,0,1,0,0,0,0,0,0,0
1620,3.0,47.0,3.6,0.95,0.79,1.0,2.0,-47.0,1,0,0,0,0,0,0,1,0
1621,1.0,41.0,3.4,1.28,0.6,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1622,1.0,43.0,3.5,0.42,0.7,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1623,1.0,43.0,2.9,-0.69,-1.56,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1624,1.0,20.0,3.3,-1.05,-0.83,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1625,4.0,40.0,3.6,-1.37,-1.63,1.0,3.0,-67.0,1,0,1,0,0,0,0,0,0
1626,1.0,26.0,2.6,-1.14,-1.76,2.0,3.0,-55.0,0,0,0,1,0,0,0,0,0
1627,4.0,48.0,3.3,-0.06,0.59,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1628,6.0,27.0,2.3,-0.25,-0.75,1.0,3.0,-49.0,0,0,0,1,0,0,0,0,0
1629,3.0,33.5,2.5,-0.91,-1.93,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1630,4.0,39.0,2.9,0.27,0.03,1.0,3.0,-55.0,1,0,0,0,0,0,0,1,0
1631,1.0,21.0,3.5,-1.75,-1.85,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
1632,2.0,33.0,3.5,-1.07,-0.93,1.0,2.0,-36.0,1,0,0,0,0,0,0,1,0
1633,3.0,32.0,2.7,0.25,-0.42,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1634,3.0,33.0,3.2,-0.69,-0.69,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1635,5.0,42.0,3.5,1.44,1.29,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1636,1.0,43.0,2.8,-0.59,-1.0,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1637,3.0,33.0,3.1,0.61,-0.23,1.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
1638,4.0,42.0,3.5,1.28,1.28,1.0,4.0,-61.0,0,0,0,0,0,0,0,0,1
1639,3.0,35.0,3.4,0.83,0.29,2.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
1640,3.0,33.0,3.0,0.01,0.25,2.0,3.0,-61.0,0,0,1,0,0,0,0,0,0
1641,2.0,29.0,3.4,-0.17,-0.79,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1642,5.0,39.0,3.7,-0.11,-0.45,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1643,3.0,29.0,3.7,-0.43,-0.68,1.0,3.0,-53.0,1,0,0,0,0,0,0,1,0
1644,4.0,45.0,3.4,0.17,0.44,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1645,3.0,28.0,3.2,-0.83,-0.78,1.0,3.0,-61.0,0,0,0,0,1,0,0,0,0
1646,1.0,32.5,2.7,-0.86,-0.83,1.0,4.0,-44.0,1,0,0,0,0,0,0,1,0
1647,3.0,37.0,2.9,-1.51,-1.58,1.0,3.0,-41.0,1,0,0,0,0,0,0,1,0
1648,2.0,33.0,3.1,-0.99,-0.28,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1649,2.0,37.0,3.0,0.76,0.25,2.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1650,1.0,34.0,3.1,0.88,-0.41,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1651,4.0,38.5,3.4,-0.97,-1.55,1.0,4.0,-57.0,1,0,0,0,0,0,0,1,0
1652,1.0,34.0,2.9,-1.28,-1.58,1.0,3.0,-37.0,1,0,0,0,0,0,0,1,0
1653,4.0,27.0,4.0,0.39,0.68,2.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
1654,3.0,34.0,2.7,-1.92,-1.29,2.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
1655,1.0,42.0,3.7,0.9,1.01,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1656,2.0,34.0,2.7,0.58,-0.21,2.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1657,1.0,36.0,3.2,0.47,0.3,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
1658,3.0,36.5,2.6,-0.58,-0.81,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1659,5.0,35.0,2.9,-1.28,-1.22,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1660,4.0,39.0,3.2,-0.76,-0.71,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
1661,2.0,33.0,2.9,0.14,-1.2,2.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
1662,5.0,44.0,3.5,0.35,0.43,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1663,4.0,32.5,3.1,0.16,-0.56,2.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
1664,3.0,30.0,2.5,-1.51,-1.7,1.0,4.0,-47.0,1,0,0,0,0,0,0,1,0
1665,3.0,37.0,3.1,-1.79,-1.65,1.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
1666,2.0,32.0,3.1,-1.96,-1.18,1.0,2.0,-57.0,0,0,0,0,0,0,0,1,0
1667,1.0,42.0,3.6,0.94,0.7,1.0,2.0,-64.0,1,0,0,0,0,0,0,1,0
1668,3.0,34.0,3.4,-0.29,0.1,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
1669,3.0,37.0,3.3,-0.25,-0.5,1.0,4.0,-62.0,1,0,0,0,0,0,1,0,0
1670,1.0,31.0,3.8,-0.03,-0.61,1.0,2.0,-63.0,0,0,0,0,0,0,0,1,0
1671,3.0,35.5,3.4,0.75,0.11,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1672,1.0,40.0,2.5,-0.78,-0.78,1.0,1.0,-62.0,0,0,0,1,0,0,0,0,0
1673,3.0,40.0,3.4,1.88,0.71,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1674,1.0,36.5,3.0,-0.72,-1.5,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1675,3.0,31.0,2.7,-0.68,-0.92,1.0,4.0,-60.0,1,0,1,0,0,0,0,0,0
1676,2.0,33.5,2.8,0.16,-0.4,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1677,4.0,38.0,2.7,0.04,-0.58,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1678,2.0,31.0,2.1,0.04,-0.3,2.0,4.0,-49.0,0,0,0,0,0,0,0,1,0
1679,3.0,43.0,3.2,1.1,1.23,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1680,1.0,38.0,3.6,-0.05,0.1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1681,4.0,39.0,3.0,0.93,0.81,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1682,4.0,32.0,3.9,0.13,0.54,1.0,4.0,-60.0,1,0,0,0,0,0,0,0,1
1683,1.0,42.0,3.6,0.02,0.52,1.0,5.0,-53.0,0,0,0,0,0,0,0,1,0
1684,2.0,30.5,3.1,-0.18,-0.14,1.0,5.0,-59.0,0,0,0,0,0,0,0,1,0
1685,3.0,39.0,2.8,0.28,-0.26,1.0,3.0,-40.0,0,0,0,0,0,0,0,1,0
1686,1.0,40.0,2.8,0.4,0.32,1.0,3.0,-59.0,0,0,1,0,0,0,0,0,0
1687,1.0,32.0,2.9,-1.68,-1.28,1.0,3.0,-63.0,0,0,0,0,1,0,0,0,0
1688,3.0,31.0,3.2,0.65,0.65,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1689,1.0,42.0,3.2,0.78,0.64,1.0,3.0,-63.0,1,0,0,0,0,0,0,1,0
1690,1.0,42.0,3.0,-1.53,-1.7,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1691,3.0,40.0,3.1,1.17,1.0,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1692,1.0,44.0,3.8,2.16,2.19,2.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1693,2.0,36.0,3.1,0.15,-0.03,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1694,3.0,41.0,2.3,0.01,-0.49,1.0,5.0,-56.0,1,0,0,0,0,0,0,1,0
1695,3.0,33.0,3.5,-0.05,-0.16,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1696,5.0,43.0,3.5,-0.85,-0.35,1.0,2.0,-55.0,1,0,0,0,0,0,0,1,0
1697,1.0,22.5,3.3,-2.11,-2.15,1.0,1.0,-60.0,1,0,0,1,0,0,0,0,0
1698,3.0,33.0,2.8,0.67,0.54,1.0,3.0,-50.0,0,0,0,0,0,0,0,1,0
1699,2.0,28.5,3.1,0.7,-0.6,1.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
1700,4.0,41.0,3.2,-0.38,-1.11,1.0,3.0,-67.0,1,0,0,0,0,0,0,1,0
1701,3.0,35.0,3.3,-0.52,-0.8,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1702,4.0,31.0,3.1,-1.31,-1.6,1.0,2.0,-44.0,0,0,0,0,0,0,1,0,0
1703,3.0,40.0,2.0,1.71,0.46,1.0,5.0,-58.0,0,0,1,0,0,0,0,0,0
1704,3.0,41.0,2.4,-1.09,-1.81,1.0,3.0,-39.0,0,0,0,0,0,0,0,1,0
1705,3.0,36.0,2.8,-1.98,-1.97,1.0,4.0,-62.0,0,0,0,0,0,0,1,0,0
1706,3.0,34.0,3.7,0.22,0.09,1.0,3.0,-55.0,0,0,0,0,0,0,0,1,0
1707,4.0,48.0,4.0,0.14,0.26,1.0,4.0,-53.0,0,0,0,0,0,0,0,1,0
1708,1.0,33.0,3.7,0.39,0.58,1.0,3.0,-44.0,1,0,0,0,0,0,0,1,0
1709,3.0,36.0,2.7,0.05,-0.53,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1710,3.0,32.0,2.9,0.47,0.33,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1711,3.0,41.0,2.5,-0.89,-1.46,1.0,3.0,-61.0,0,0,0,0,0,0,0,0,1
1712,3.0,32.5,3.6,-0.21,-0.63,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1713,6.0,28.0,2.8,-0.42,0.19,1.0,3.0,-41.0,0,0,0,0,0,1,0,0,0
1714,1.0,42.0,3.0,-0.42,-0.08,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1715,2.0,26.0,3.6,0.7,0.44,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1716,3.0,37.0,3.0,1.28,1.0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1717,1.0,41.0,2.8,-0.55,-0.35,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1718,3.0,33.0,3.0,-1.02,0.0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1719,4.0,35.5,3.5,-0.74,-0.86,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1720,3.0,39.0,3.5,-0.35,-0.18,1.0,3.0,-67.0,0,0,0,0,0,0,0,1,0
1721,3.0,44.0,2.1,0.36,0.94,2.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
1722,1.0,33.0,2.4,1.1,1.58,1.0,3.0,-58.0,0,0,0,1,0,0,0,0,0
1723,3.0,30.0,2.8,-0.79,-1.2,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1724,4.0,33.0,3.5,-0.54,-0.2,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1725,1.0,43.0,3.5,2.32,2.13,1.0,3.0,-53.0,1,0,0,0,0,0,0,0,1
1726,1.0,36.0,3.4,1.16,1.12,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1727,2.0,35.0,2.7,0.52,0.35,1.0,2.0,-61.0,0,0,0,0,0,0,0,1,0
1728,3.0,26.0,3.5,-1.07,-1.3,1.0,2.0,-62.0,0,0,0,0,0,0,1,0,0
1729,3.0,28.5,2.1,-1.88,-2.39,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1730,3.0,38.0,3.4,-0.21,-0.55,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1731,3.0,36.0,3.5,0.83,1.14,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1732,3.0,32.5,2.8,-0.45,-0.15,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1733,1.0,42.0,3.3,1.39,0.68,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1734,1.0,41.0,3.2,-0.7,-0.68,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1735,2.0,32.0,2.5,-1.41,-1.19,2.0,2.0,-60.0,0,0,0,0,0,0,0,1,0
1736,1.0,32.0,3.2,-1.5,1.68,2.0,3.0,-47.0,0,0,0,0,0,0,1,0,0
1737,1.0,33.0,3.8,-0.99,-0.6,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
1738,1.0,30.0,3.1,-1.74,-1.71,1.0,3.0,-62.0,0,0,0,0,1,0,0,0,0
1739,1.0,42.0,2.9,-1.33,-1.38,1.0,4.0,-45.0,1,0,0,0,0,0,0,1,0
1740,3.0,33.5,3.6,-0.73,-0.78,1.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
1741,3.0,38.0,2.7,-1.33,-2.04,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1742,6.0,33.0,2.5,-0.58,0.08,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1743,3.0,28.0,3.0,0.66,-0.07,1.0,2.0,-50.0,0,0,0,0,1,0,0,0,0
1744,3.0,18.0,2.6,-2.1,-2.09,1.0,1.0,-55.0,0,0,0,1,0,0,0,0,0
1745,1.0,41.0,2.7,-0.03,0.67,1.0,4.0,-57.0,1,0,0,1,0,0,0,0,0
1746,1.0,31.0,3.2,-0.6,-0.66,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1747,4.0,39.0,3.0,-0.25,-0.4,1.0,3.0,-46.0,0,0,0,0,0,0,0,1,0
1748,2.0,34.0,3.9,-0.34,-0.95,1.0,3.0,-50.0,0,1,0,0,0,0,0,0,0
1749,3.0,25.5,2.4,-0.8,-0.64,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1750,1.0,28.0,2.7,-1.22,-1.37,1.0,2.0,-57.0,0,0,0,0,0,0,1,0,0
1751,3.0,26.0,2.1,-1.28,-1.68,2.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
1752,3.0,35.0,3.1,0.99,1.37,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1753,4.0,36.0,3.1,-0.54,-0.09,2.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
1754,1.0,32.0,2.1,-1.12,-0.91,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1755,3.0,39.0,3.9,1.21,1.53,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1756,3.0,24.0,2.8,-1.82,-1.25,1.0,3.0,-58.0,1,0,0,1,0,0,0,0,0
1757,1.0,27.0,2.7,-1.02,-1.14,1.0,2.0,-61.0,0,0,0,1,0,0,0,0,0
1758,1.0,38.0,4.0,1.43,1.1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1759,1.0,36.0,2.2,-1.06,-1.85,1.0,1.0,-56.0,0,0,0,1,0,0,0,0,0
1760,3.0,36.0,3.7,1.04,1.71,1.0,2.0,-58.0,1,0,0,0,0,0,0,1,0
1761,2.0,37.0,2.7,-0.63,-1.43,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1762,1.0,31.0,3.6,-0.21,0.27,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1763,3.0,37.0,3.2,-0.32,-0.9,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1764,3.0,34.5,3.3,0.77,0.32,1.0,4.0,-65.0,1,0,0,0,0,0,0,1,0
1765,3.0,33.0,3.5,0.17,1.07,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1766,5.0,39.0,3.5,-0.13,-0.71,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1767,2.0,35.0,3.3,0.9,0.97,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
1768,3.0,27.0,3.3,-0.03,-1.75,1.0,4.0,-62.0,0,0,0,0,0,0,0,0,1
1769,3.0,35.0,3.6,-1.79,-1.12,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1770,5.0,41.0,3.5,0.52,0.41,1.0,3.0,-66.0,0,0,0,0,0,0,0,1,0
1771,1.0,33.0,2.6,-0.47,-0.49,1.0,4.0,-62.0,0,1,0,0,0,0,0,0,0
1772,2.0,34.0,3.4,0.09,0.19,1.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
1773,3.0,34.0,3.6,0.13,0.79,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1774,1.0,42.0,3.5,-0.86,-2.02,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1775,1.0,34.0,2.7,0.43,-0.98,1.0,3.0,-65.0,0,0,0,1,0,0,0,0,0
1776,4.0,45.0,2.6,-1.04,-0.03,2.0,3.0,-48.0,0,0,0,0,0,0,0,1,0
1777,1.0,35.0,3.1,-1.17,-1.13,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
