,Unnamed: 0,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,c_charge_degree_F,c_charge_degree_M,risk_recid,prediction
3517,4129,1,35,1,0,0,0,1,0,0,1,1,0
3518,4130,1,33,1,0,0,0,1,1,1,0,0,0
3519,4131,1,24,1,0,0,0,0,0,0,1,0,0
3520,4132,0,40,0,0,0,0,2,0,0,1,0,0
3521,4133,1,27,1,0,0,0,9,1,1,0,1,1
3522,4135,1,38,1,0,0,0,9,1,1,0,1,1
3523,4136,1,20,0,0,0,1,0,1,1,0,1,1
3524,4137,1,30,1,0,0,0,9,1,1,0,0,1
3525,4138,1,36,0,0,0,0,9,1,1,0,1,1
3526,4139,1,23,1,0,0,0,2,1,0,1,1,1
3527,4140,1,39,1,0,0,0,21,1,1,0,1,1
3528,4142,1,29,0,0,0,0,3,1,1,0,1,1
3529,4143,1,58,0,0,0,0,2,1,0,1,0,0
3530,4144,1,23,0,0,0,1,2,0,1,0,1,1
3531,4145,1,23,0,0,0,0,3,1,0,1,1,1
3532,4146,0,68,1,0,0,0,5,0,1,0,0,0
3533,4147,0,26,0,0,0,0,2,0,0,1,1,0
3534,4148,1,51,1,0,0,0,0,1,1,0,0,0
3535,4149,1,25,1,0,0,0,0,0,0,1,0,0
3536,4150,1,40,1,0,0,0,5,1,1,0,1,1
3537,4151,1,51,1,0,0,0,14,0,1,0,1,1
3538,4152,1,27,1,0,0,0,2,1,0,1,1,0
3539,4153,1,49,1,0,0,0,11,1,0,1,1,1
3540,4154,1,36,0,0,0,0,0,0,0,1,0,0
3541,4156,1,20,1,0,0,0,0,0,1,0,0,1
3542,4157,1,21,1,0,0,0,2,1,1,0,1,1
3543,4158,0,31,1,0,0,0,0,0,1,0,0,0
3544,4159,1,57,1,0,0,0,0,0,0,1,0,0
3545,4160,0,61,0,0,0,0,8,1,1,0,0,0
3546,4161,1,35,0,0,0,0,3,1,1,0,0,0
3547,4162,1,54,1,0,0,0,3,1,1,0,1,0
3548,4163,1,39,0,0,0,0,0,0,1,0,0,0
3549,4164,1,24,1,0,1,0,1,0,1,0,1,1
3550,4165,0,29,0,0,0,0,0,1,1,0,0,0
3551,4166,1,48,1,0,0,1,8,1,1,0,1,1
3552,4167,1,30,1,0,0,1,6,1,0,1,1,1
3553,4168,1,26,1,0,1,0,10,1,1,0,1,1
3554,4170,1,37,1,0,0,0,12,1,1,0,1,1
3555,4171,1,26,1,0,0,0,4,1,1,0,1,1
3556,4172,1,29,1,0,0,0,7,1,0,1,1,1
3557,4173,1,26,1,0,0,0,1,1,0,1,1,0
3558,4174,1,60,1,0,0,0,2,0,1,0,0,0
3559,4175,1,27,0,0,0,0,2,1,1,0,1,1
3560,4177,1,22,0,0,0,1,1,0,1,0,1,1
3561,4178,1,28,1,0,0,0,3,0,1,0,1,1
3562,4179,1,33,1,0,0,0,13,1,1,0,1,1
3563,4180,1,28,1,0,0,0,2,0,1,0,0,0
3564,4181,1,55,0,0,0,0,0,1,0,1,0,0
3565,4182,1,21,1,0,1,0,6,1,1,0,1,1
3566,4183,1,28,0,0,0,0,2,1,1,0,0,0
3567,4184,0,22,0,0,0,0,0,0,0,1,0,0
3568,4185,0,29,0,0,0,0,6,1,1,0,1,1
3569,4187,1,24,1,0,0,0,2,1,0,1,1,0
3570,4188,1,50,1,0,0,0,12,1,1,0,0,1
3571,4189,1,24,1,0,0,0,1,1,0,1,1,0
3572,4190,1,47,1,0,0,0,1,0,1,0,0,0
3573,4192,1,54,0,0,0,0,6,0,1,0,0,0
3574,4193,0,42,0,0,0,0,0,0,0,1,0,0
3575,4194,1,35,0,0,0,0,5,0,1,0,0,0
3576,4195,1,30,1,0,0,0,0,1,1,0,0,0
3577,4196,1,53,0,0,0,0,1,0,1,0,0,0
3578,4197,0,31,1,0,0,0,2,0,0,1,0,0
3579,4200,1,31,1,0,0,0,0,1,1,0,0,0
3580,4201,1,23,0,0,0,0,4,0,1,0,1,1
3581,4202,1,47,1,0,0,0,9,0,1,0,0,0
3582,4205,1,24,1,0,1,0,9,1,0,1,1,1
3583,4206,0,22,1,0,1,0,2,0,1,0,1,1
3584,4207,1,45,0,0,0,0,1,0,0,1,0,0
3585,4208,0,30,1,0,0,0,2,0,1,0,0,0
3586,4209,1,30,0,0,0,0,5,1,0,1,1,1
3587,4211,0,43,0,0,0,0,22,1,0,1,1,1
3588,4212,1,50,1,0,0,0,0,0,0,1,0,0
3589,4213,0,24,0,0,0,0,2,1,1,0,0,1
3590,4214,0,42,0,0,0,0,3,0,1,0,1,0
3591,4215,0,29,0,0,0,0,1,1,1,0,1,0
3592,4217,1,31,0,0,0,0,0,0,0,1,0,0
3593,4218,1,25,1,0,0,0,5,1,1,0,1,1
3594,4219,1,36,1,0,0,0,4,0,1,0,1,0
3595,4220,1,24,1,0,0,0,1,1,0,1,1,0
3596,4221,1,28,0,0,0,0,5,0,1,0,1,1
3597,4222,1,31,0,0,0,0,0,1,0,1,0,0
3598,4223,1,23,1,0,0,0,0,0,1,0,0,0
3599,4224,1,29,0,0,0,0,4,1,0,1,1,1
3600,4225,1,51,1,0,0,0,11,1,0,1,1,1
3601,4226,1,34,1,0,0,0,1,0,1,0,1,0
3602,4227,1,29,1,0,0,0,12,1,1,0,0,1
3603,4228,1,39,1,0,1,0,13,1,1,0,1,1
3604,4229,0,36,0,0,0,0,0,0,0,1,0,0
3605,4230,1,59,1,0,0,0,15,1,0,1,1,1
3606,4231,1,23,1,0,0,2,3,1,1,0,1,1
3607,4232,1,31,1,0,0,0,15,0,1,0,1,1
3608,4233,1,53,0,0,0,0,0,0,0,1,0,0
3609,4234,1,34,1,0,0,0,12,0,1,0,1,1
3610,4235,0,63,1,0,0,0,1,0,1,0,0,0
3611,4236,1,21,0,0,0,0,0,1,1,0,0,1
3612,4237,0,21,1,0,0,0,0,1,1,0,1,1
3613,4238,1,47,0,0,0,0,28,1,1,0,1,1
3614,4239,1,34,1,0,0,0,7,1,1,0,1,1
3615,4241,1,58,0,0,0,0,4,1,1,0,1,0
3616,4242,0,40,0,0,0,0,4,1,1,0,0,0
3617,4243,1,36,1,3,0,0,16,1,1,0,1,1
3618,4244,0,23,1,0,0,0,0,0,0,1,0,0
3619,4245,1,34,1,0,0,0,5,1,1,0,0,1
3620,4246,1,56,0,0,0,0,13,0,1,0,0,0
3621,4247,0,52,0,0,0,0,0,0,1,0,0,0
3622,4248,1,56,1,0,0,0,0,0,1,0,0,0
3623,4249,0,37,1,0,0,0,0,0,0,1,0,0
3624,4250,0,50,0,0,0,0,0,0,0,1,0,0
3625,4251,1,25,1,0,0,0,1,1,1,0,0,1
3626,4252,1,22,1,0,0,0,0,1,1,0,1,1
3627,4253,0,43,0,0,0,0,0,1,0,1,0,0
3628,4254,1,30,0,0,0,0,1,0,0,1,0,0
3629,4255,1,29,0,0,0,0,0,0,1,0,0,0
3630,4256,1,24,0,0,0,0,0,0,1,0,0,0
3631,4257,1,29,1,0,0,0,7,1,0,1,1,1
3632,4259,0,24,0,0,0,0,0,0,1,0,0,0
3633,4260,0,74,1,0,0,0,0,0,1,0,0,0
3634,4261,1,27,1,0,0,1,8,1,0,1,1,1
3635,4262,1,37,0,0,0,0,1,1,1,0,0,0
3636,4264,1,29,0,0,0,0,5,0,1,0,0,1
3637,4266,0,35,1,0,0,0,5,0,1,0,0,0
3638,4267,1,29,1,0,0,0,1,1,0,1,1,0
3639,4268,1,36,0,0,0,0,1,0,1,0,0,0
3640,4270,1,26,0,0,0,0,2,0,1,0,0,0
3641,4272,0,26,1,0,0,0,1,0,1,0,1,0
3642,4273,0,39,0,0,1,0,11,1,1,0,1,1
3643,4274,1,22,1,0,1,0,3,1,1,0,0,1
3644,4275,1,28,0,0,0,0,0,0,1,0,0,0
3645,4276,1,51,0,0,0,0,1,1,1,0,0,0
3646,4277,0,35,0,0,0,0,0,0,0,1,0,0
3647,4278,0,23,1,0,0,0,0,0,0,1,0,0
3648,4279,1,29,1,1,2,0,6,1,1,0,1,1
3649,4280,1,20,0,0,0,0,0,1,1,0,0,1
3650,4281,1,24,1,0,0,2,1,1,0,1,1,0
3651,4282,0,23,0,0,1,0,2,0,0,1,0,0
3652,4283,0,33,1,0,0,0,5,0,1,0,1,0
3653,4284,1,21,0,1,0,0,1,1,1,0,0,1
3654,4285,1,59,0,0,0,0,3,0,0,1,0,0
3655,4286,1,26,0,0,0,0,4,1,1,0,0,1
3656,4288,1,38,0,0,0,0,2,0,1,0,0,0
3657,4290,1,28,0,0,0,0,2,0,1,0,1,0
3658,4291,1,23,0,0,0,0,2,1,1,0,1,1
3659,4292,1,21,1,0,0,2,1,1,1,0,1,1
3660,4293,1,52,1,0,0,0,0,1,0,1,0,0
3661,4294,1,56,1,0,0,0,12,1,1,0,1,1
3662,4295,1,40,0,0,0,0,1,0,0,1,0,0
3663,4296,0,48,0,0,0,0,8,1,0,1,0,0
3664,4298,0,26,1,0,0,0,0,0,1,0,0,0
3665,4300,1,66,0,0,0,0,1,1,1,0,0,0
3666,4301,0,54,1,0,0,0,6,0,1,0,0,0
3667,4302,1,31,0,0,0,0,4,1,0,1,1,0
3668,4303,1,34,0,0,0,0,0,0,1,0,0,0
3669,4304,1,25,1,0,0,0,9,1,1,0,1,1
3670,4305,1,47,0,0,0,0,2,0,1,0,0,0
3671,4306,1,51,1,0,0,1,12,1,1,0,1,1
3672,4307,1,25,0,0,0,0,1,0,1,0,0,0
3673,4308,1,25,0,0,0,0,0,1,1,0,0,0
3674,4309,0,31,1,0,0,0,2,1,1,0,0,0
3675,4311,1,36,0,0,0,0,1,0,1,0,0,0
3676,4313,1,49,0,0,0,0,0,0,0,1,0,0
3677,4314,1,31,1,0,0,0,0,0,1,0,1,0
3678,4315,1,30,0,0,0,1,1,0,1,0,0,0
3679,4316,1,29,1,1,0,0,3,1,1,0,1,1
3680,4317,0,53,0,0,0,0,6,1,1,0,1,0
3681,4318,1,21,1,0,1,0,1,1,1,0,1,1
3682,4319,1,21,1,0,0,0,0,0,1,0,0,1
3683,4320,0,27,1,0,0,0,1,1,1,0,1,1
3684,4321,0,65,1,0,0,0,0,0,1,0,0,0
3685,4322,0,59,0,0,0,0,0,0,0,1,0,0
3686,4323,1,59,1,0,0,0,0,0,0,1,0,0
3687,4324,1,24,1,0,0,0,0,0,0,1,1,0
3688,4325,1,40,1,0,0,0,0,0,1,0,0,0
3689,4326,1,51,1,0,0,0,0,1,1,0,0,0
3690,4327,1,34,1,1,0,0,10,1,1,0,1,1
3691,4328,1,30,0,0,0,0,1,1,1,0,0,0
3692,4329,1,52,1,0,0,0,1,0,1,0,0,0
3693,4332,1,38,1,0,0,0,2,1,1,0,0,0
3694,4333,0,22,1,0,0,0,0,0,1,0,1,1
3695,4334,1,43,1,0,0,0,0,0,1,0,1,0
3696,4335,1,32,0,0,0,0,5,1,1,0,1,1
3697,4336,1,55,1,0,0,0,0,0,1,0,0,0
3698,4337,1,26,1,0,0,0,2,0,1,0,0,1
3699,4338,1,23,0,0,0,1,1,0,0,1,0,0
3700,4339,0,47,0,0,0,0,0,0,1,0,0,0
3701,4340,1,28,0,0,0,0,1,1,0,1,0,0
3702,4341,1,27,0,0,0,0,0,1,1,0,0,0
3703,4342,1,61,0,0,0,0,2,1,1,0,0,0
3704,4343,1,26,1,0,0,0,0,0,1,0,0,0
3705,4345,0,28,0,0,0,0,1,1,0,1,1,0
3706,4346,1,43,1,0,0,0,0,1,1,0,1,0
3707,4348,1,33,1,0,0,0,21,1,0,1,1,1
3708,4349,1,21,0,0,0,1,0,0,0,1,0,0
3709,4350,0,32,0,0,0,1,0,0,0,1,0,0
3710,4351,1,22,1,0,0,0,1,1,1,0,0,1
3711,4352,1,51,1,0,0,0,3,0,1,0,0,0
3712,4353,1,20,1,0,0,1,2,1,1,0,1,1
3713,4354,1,35,0,0,0,0,2,0,1,0,0,0
3714,4355,0,37,1,0,0,0,3,0,1,0,0,0
3715,4356,1,28,1,0,0,0,0,1,0,1,1,0
3716,4357,1,41,0,0,0,0,3,1,0,1,1,0
3717,4358,1,24,1,0,0,0,0,1,0,1,1,0
3718,4359,0,33,1,0,0,0,3,0,0,1,0,0
3719,4361,0,30,0,0,0,0,4,0,1,0,1,0
3720,4362,1,20,1,0,0,0,1,1,1,0,1,1
3721,4363,0,42,1,0,0,0,1,0,1,0,0,0
3722,4364,0,40,1,0,0,0,15,1,1,0,1,1
3723,4365,1,39,1,0,0,0,0,1,1,0,0,0
3724,4366,1,21,1,0,0,0,0,0,1,0,1,1
3725,4367,1,39,0,0,0,0,2,1,1,0,0,0
3726,4368,1,24,0,0,0,0,0,0,1,0,0,0
3727,4369,1,41,1,0,0,0,0,0,1,0,0,0
3728,4370,1,39,1,0,0,0,1,0,1,0,0,0
3729,4371,0,24,1,0,0,0,3,0,1,0,1,1
3730,4372,0,24,1,0,0,0,1,0,1,0,0,1
3731,4373,1,29,1,0,0,0,0,1,0,1,0,0
3732,4375,1,25,0,0,0,0,2,1,0,1,1,0
3733,4376,0,23,0,0,0,0,0,1,1,0,1,1
3734,4377,1,22,1,0,0,1,1,1,1,0,1,1
3735,4378,0,26,0,0,0,0,4,1,0,1,1,1
3736,4379,1,26,1,0,3,0,3,1,0,1,1,1
3737,4380,0,24,1,0,0,0,3,1,0,1,1,1
3738,4381,1,44,1,0,0,0,0,0,0,1,1,0
3739,4382,1,36,0,0,0,0,1,1,1,0,0,0
3740,4383,1,39,0,0,0,0,10,1,1,0,1,1
3741,4384,1,42,0,0,0,0,0,0,1,0,0,0
3742,4385,1,45,0,0,0,0,1,0,0,1,0,0
3743,4386,1,25,1,0,1,0,7,1,1,0,1,1
3744,4388,1,33,0,0,0,0,0,0,1,0,0,0
3745,4389,1,25,0,0,0,0,0,0,0,1,0,0
3746,4390,1,32,1,0,1,0,5,0,1,0,0,1
3747,4391,1,23,1,0,0,0,0,0,1,0,1,0
3748,4392,1,39,0,0,0,0,0,0,0,1,1,0
3749,4393,1,27,1,0,0,0,12,1,1,0,1,1
3750,4394,0,35,0,0,0,0,4,0,0,1,1,0
3751,4396,0,38,1,0,0,0,0,0,0,1,0,0
3752,4397,1,30,1,0,0,0,4,0,1,0,0,1
3753,4398,1,30,0,0,0,0,1,0,1,0,1,0
3754,4399,0,30,0,0,0,0,0,0,0,1,1,0
3755,4400,1,26,1,1,1,0,18,1,1,0,1,1
3756,4401,1,31,1,0,0,0,2,0,1,0,0,0
3757,4403,1,34,0,0,0,0,0,0,1,0,0,0
3758,4404,0,25,1,0,0,0,0,0,0,1,1,0
3759,4405,0,26,0,0,0,0,1,0,1,0,1,0
3760,4406,1,38,1,0,0,0,2,1,1,0,1,0
3761,4407,0,37,1,0,0,0,0,0,0,1,0,0
3762,4408,1,34,0,0,0,1,3,0,0,1,1,0
3763,4410,0,38,0,0,0,0,0,0,1,0,0,0
3764,4411,0,31,1,0,0,0,0,0,0,1,1,0
3765,4412,0,29,0,0,0,0,0,0,0,1,0,0
3766,4413,1,20,0,1,0,0,1,1,1,0,1,1
3767,4414,1,22,1,0,0,0,0,0,1,0,0,0
3768,4415,0,51,0,0,0,0,0,0,0,1,0,0
3769,4416,1,24,1,0,0,0,2,1,0,1,0,0
3770,4417,1,47,1,0,0,0,0,1,1,0,1,0
3771,4418,0,36,1,0,0,0,1,1,1,0,1,0
3772,4419,1,21,1,0,0,0,1,0,0,1,0,1
3773,4420,1,25,1,0,1,0,3,1,0,1,1,1
3774,4421,1,23,1,0,0,1,5,1,1,0,1,1
3775,4422,1,23,0,0,0,0,0,0,0,1,0,0
3776,4423,0,24,0,0,0,0,0,0,0,1,1,0
3777,4424,1,35,0,0,0,0,2,1,1,0,0,0
3778,4425,0,23,0,0,0,0,0,0,0,1,0,0
3779,4426,0,19,1,0,0,0,0,1,0,1,0,1
3780,4427,1,32,0,0,0,0,0,1,1,0,0,0
3781,4428,0,39,0,0,0,0,0,1,0,1,0,0
3782,4429,1,30,1,4,0,0,12,1,1,0,1,1
3783,4430,1,33,1,0,0,0,2,0,1,0,1,0
3784,4432,0,36,0,0,0,0,0,0,0,1,0,0
3785,4434,1,29,1,0,1,1,8,1,1,0,1,1
3786,4435,0,40,0,0,0,0,0,0,1,0,0,0
3787,4436,1,53,1,0,0,0,4,0,1,0,1,0
3788,4437,0,28,0,0,0,0,0,0,0,1,0,0
3789,4438,1,38,0,0,0,0,2,0,0,1,0,0
3790,4439,1,27,1,0,1,0,9,1,1,0,1,1
3791,4440,1,55,0,0,0,0,0,0,1,0,0,0
3792,4441,1,22,1,1,0,0,1,0,0,1,1,1
3793,4442,0,34,1,0,0,0,1,0,1,0,0,0
3794,4443,1,55,0,0,0,0,1,0,0,1,0,0
3795,4444,1,24,0,0,0,0,2,0,1,0,1,1
3796,4445,0,47,1,0,1,1,21,1,0,1,1,1
3797,4446,1,41,0,0,0,0,0,0,0,1,0,0
3798,4447,1,41,0,0,0,0,0,0,1,0,0,0
3799,4448,1,61,1,0,0,0,12,0,1,0,0,0
3800,4449,1,57,1,0,0,0,3,0,1,0,0,0
3801,4450,0,38,0,0,0,0,2,0,0,1,0,0
3802,4451,1,25,0,4,0,1,13,1,1,0,0,1
3803,4452,1,23,1,0,0,0,0,1,1,0,0,0
3804,4453,1,23,0,0,0,0,3,0,1,0,1,1
3805,4454,1,20,1,0,0,0,0,0,1,0,0,1
3806,4455,1,44,0,0,0,0,1,0,1,0,1,0
3807,4456,0,38,0,0,0,0,1,0,0,1,0,0
3808,4457,1,56,1,0,0,0,5,1,1,0,0,0
3809,4458,1,43,0,0,0,0,2,1,1,0,0,0
3810,4459,1,22,1,0,0,0,0,1,1,0,0,1
3811,4461,1,32,0,0,0,0,0,0,1,0,0,0
3812,4462,1,29,1,0,0,0,0,0,1,0,1,0
3813,4463,1,22,1,0,0,0,1,1,1,0,1,1
3814,4464,1,23,1,0,0,0,3,1,1,0,1,1
3815,4465,1,24,0,0,0,1,1,0,1,0,0,1
3816,4466,1,45,0,0,0,0,0,0,0,1,0,0
3817,4467,1,21,1,0,1,0,2,0,1,0,1,1
3818,4468,0,29,1,0,0,0,0,0,0,1,0,0
3819,4469,0,51,0,0,0,0,0,1,0,1,0,0
3820,4470,1,36,0,1,0,0,2,1,0,1,0,0
3821,4471,1,25,1,0,0,0,1,0,1,0,0,0
3822,4472,1,46,0,0,0,0,13,0,1,0,0,0
3823,4473,1,62,1,0,0,0,22,1,1,0,1,1
3824,4474,1,25,1,0,0,0,0,1,1,0,0,0
3825,4475,1,27,0,0,0,0,2,0,1,0,0,0
3826,4477,0,22,0,0,0,0,3,1,1,0,1,1
3827,4479,1,37,0,0,0,0,1,0,1,0,0,0
3828,4480,1,21,0,0,0,0,0,1,1,0,0,1
3829,4482,0,39,0,0,0,0,2,1,1,0,1,0
3830,4483,1,43,1,0,0,0,8,1,1,0,0,1
3831,4484,1,22,1,0,0,0,0,1,0,1,1,0
3832,4485,0,28,1,0,0,0,4,0,1,0,1,1
3833,4486,1,43,0,0,0,0,0,1,1,0,1,0
3834,4487,1,27,0,0,0,0,7,1,1,0,1,1
3835,4488,1,27,0,0,0,0,0,1,1,0,0,0
3836,4489,1,31,0,0,0,0,1,1,1,0,0,0
3837,4490,0,28,1,0,0,0,0,0,0,1,0,0
3838,4491,1,58,0,0,0,0,3,0,0,1,0,0
3839,4492,1,22,0,0,0,0,0,1,1,0,0,0
3840,4494,1,31,1,0,0,0,5,0,1,0,0,1
3841,4495,1,33,1,0,0,0,0,0,1,0,0,0
3842,4496,1,26,1,0,0,0,6,1,0,1,1,1
3843,4497,0,23,1,0,1,0,1,0,0,1,1,0
3844,4498,1,32,0,0,0,0,11,0,1,0,1,1
3845,4500,1,22,0,0,0,0,0,0,1,0,1,0
3846,4501,0,35,1,0,0,0,2,0,1,0,0,0
3847,4502,1,47,0,0,0,0,1,1,1,0,1,0
3848,4503,1,35,0,0,0,0,2,0,1,0,0,0
3849,4504,1,29,1,0,0,1,17,1,1,0,1,1
3850,4505,0,54,0,0,0,0,1,0,0,1,0,0
3851,4506,1,29,0,0,0,0,0,0,1,0,1,0
3852,4507,0,28,0,0,0,0,0,1,0,1,0,0
3853,4508,1,51,1,0,0,0,17,1,1,0,1,1
3854,4509,0,36,1,0,0,0,0,0,0,1,1,0
3855,4510,1,35,0,0,0,0,3,1,0,1,0,0
3856,4511,1,20,1,0,0,1,1,1,1,0,0,1
3857,4512,1,25,1,0,0,0,0,0,1,0,1,0
3858,4513,1,29,1,0,0,0,2,0,0,1,1,0
3859,4514,1,31,0,0,0,0,0,1,1,0,1,0
3860,4516,1,39,0,0,0,0,0,0,0,1,0,0
3861,4517,1,30,1,0,0,0,1,1,1,0,0,0
3862,4518,0,23,1,0,0,0,0,0,1,0,1,1
3863,4519,0,23,1,0,0,0,1,0,1,0,0,1
3864,4520,0,37,0,0,0,0,0,0,0,1,0,0
3865,4521,1,30,1,0,0,0,21,1,1,0,1,1
3866,4522,1,33,1,0,0,3,18,1,1,0,1,1
3867,4523,1,20,0,0,0,0,0,1,0,1,0,1
3868,4525,1,30,1,0,1,0,9,1,1,0,1,1
3869,4526,1,23,1,0,0,0,1,0,1,0,1,1
3870,4527,0,27,1,0,0,0,0,1,1,0,0,0
3871,4528,1,38,1,0,1,0,10,0,0,1,1,1
3872,4529,1,42,1,0,0,0,1,0,1,0,0,0
3873,4530,1,31,1,0,0,0,0,0,1,0,0,0
3874,4531,1,23,1,0,0,0,2,1,1,0,1,1
3875,4532,1,31,0,0,0,0,1,1,1,0,0,0
3876,4533,1,43,1,0,0,0,1,1,0,1,1,0
3877,4534,1,39,0,0,0,0,0,0,1,0,0,0
3878,4535,1,31,1,0,0,0,0,0,0,1,0,0
3879,4536,1,22,0,0,0,0,3,1,1,0,1,1
3880,4537,0,33,1,0,0,0,0,0,1,0,0,0
3881,4539,1,23,1,0,0,0,1,1,1,0,1,1
3882,4540,0,29,0,0,0,0,0,0,1,0,0,0
3883,4541,1,62,0,0,0,0,2,0,1,0,0,0
3884,4542,0,56,1,0,0,0,1,1,1,0,0,0
3885,4543,0,24,1,0,0,0,4,1,1,0,0,1
3886,4544,0,44,0,0,0,0,0,0,0,1,0,0
3887,4545,1,22,1,0,1,0,2,1,1,0,1,1
3888,4546,0,28,1,0,0,0,4,1,1,0,1,1
3889,4547,1,30,1,0,0,0,0,0,1,0,1,0
3890,4548,1,32,0,0,0,0,1,1,0,1,0,0
3891,4549,1,51,0,0,0,0,3,0,1,0,1,0
3892,4550,1,21,1,0,0,0,0,0,1,0,1,1
3893,4551,1,21,1,0,0,0,2,1,1,0,1,1
3894,4552,1,27,1,0,0,0,3,1,1,0,1,1
3895,4553,1,28,0,0,0,0,0,0,1,0,0,0
3896,4554,0,31,1,0,0,0,0,0,1,0,0,0
3897,4555,1,33,1,0,0,0,0,1,0,1,1,0
3898,4556,0,49,0,0,0,0,2,0,1,0,0,0
3899,4557,0,41,0,0,0,0,2,0,1,0,0,0
3900,4558,1,20,0,0,0,5,0,0,0,1,0,0
3901,4559,1,31,1,0,0,1,10,1,1,0,1,1
3902,4560,1,25,1,0,0,0,5,1,1,0,1,1
3903,4561,1,23,1,0,1,0,4,1,1,0,1,1
3904,4562,1,26,0,0,0,0,0,0,0,1,0,0
3905,4563,0,45,0,0,0,0,6,1,1,0,0,0
3906,4564,1,28,0,0,0,0,1,0,0,1,0,0
3907,4565,0,28,1,0,0,0,13,1,1,0,1,1
3908,4566,1,39,0,0,0,0,0,1,1,0,0,0
3909,4567,1,59,0,0,0,0,1,1,1,0,0,0
3910,4568,1,52,1,0,0,0,4,0,0,1,0,0
3911,4569,1,36,0,0,0,0,1,0,0,1,1,0
3912,4573,1,30,1,0,0,0,2,1,1,0,0,0
3913,4574,0,21,1,0,0,0,0,1,0,1,1,1
3914,4575,1,25,1,0,0,0,2,1,0,1,0,0
3915,4577,1,22,1,0,0,0,0,0,1,0,0,0
3916,4578,1,61,1,0,0,0,20,1,0,1,0,1
3917,4579,1,24,0,0,0,2,2,0,1,0,1,1
3918,4581,0,26,0,0,0,0,2,1,1,0,1,1
3919,4582,0,34,1,0,0,0,6,0,1,0,0,1
3920,4583,1,45,1,1,0,0,12,1,0,1,1,1
3921,4585,1,54,1,0,0,0,4,1,1,0,0,0
3922,4586,1,51,1,0,0,0,8,0,0,1,1,0
3923,4587,1,28,1,0,0,0,0,0,1,0,0,0
3924,4588,1,23,0,0,0,0,0,0,1,0,0,0
3925,4589,1,30,0,0,0,0,0,1,1,0,0,0
3926,4590,1,25,1,0,0,0,0,1,0,1,0,0
3927,4591,1,25,0,0,0,0,2,0,1,0,1,1
3928,4592,1,28,0,0,0,0,2,0,1,0,1,0
3929,4593,0,32,1,0,0,0,0,1,0,1,0,0
3930,4594,1,35,1,0,0,0,7,0,1,0,0,1
3931,4595,1,49,1,0,0,0,0,1,0,1,0,0
3932,4596,1,36,0,0,0,0,5,1,1,0,0,1
3933,4597,1,33,1,0,0,0,16,1,0,1,1,1
3934,4598,1,30,0,0,0,0,1,0,1,0,0,0
3935,4599,0,58,0,0,0,0,1,0,0,1,0,0
3936,4600,1,22,1,0,0,0,2,0,1,0,1,1
3937,4601,1,28,0,0,0,0,2,1,1,0,0,0
3938,4602,1,28,0,0,0,0,0,1,0,1,0,0
3939,4603,1,26,1,0,1,0,6,1,1,0,1,1
3940,4604,0,36,0,0,0,0,3,1,1,0,0,0
3941,4605,1,23,0,0,0,0,0,0,1,0,1,0
3942,4606,1,22,1,0,0,0,0,1,1,0,1,1
3943,4608,1,26,1,0,0,0,0,0,1,0,0,0
3944,4609,1,25,1,0,0,0,1,0,1,0,1,0
3945,4611,1,40,0,0,0,0,2,0,0,1,1,0
3946,4612,1,28,1,0,0,0,0,1,0,1,0,0
3947,4614,1,56,1,0,0,0,1,0,1,0,0,0
3948,4616,1,36,1,0,0,0,0,0,1,0,0,0
3949,4617,1,51,0,0,0,0,0,0,0,1,0,0
3950,4620,0,35,1,2,0,0,9,0,1,0,1,1
3951,4621,1,24,0,0,0,0,0,1,0,1,1,0
3952,4623,1,27,1,0,0,0,6,1,0,1,0,1
3953,4624,1,22,0,0,1,0,2,1,1,0,1,1
3954,4628,0,23,0,0,0,0,4,1,0,1,1,1
3955,4629,0,27,0,0,0,0,0,1,0,1,0,0
3956,4630,1,31,1,0,0,0,8,1,1,0,1,1
3957,4632,1,25,0,0,0,1,3,0,1,0,1,1
3958,4633,0,52,0,0,0,0,0,0,0,1,0,0
3959,4634,1,35,0,0,0,0,0,0,1,0,1,0
3960,4635,0,24,0,0,0,0,0,0,1,0,1,0
3961,4637,1,57,0,0,0,0,0,0,1,0,0,0
3962,4638,1,38,0,0,0,0,2,0,1,0,0,0
3963,4640,1,26,0,0,0,0,1,0,0,1,1,0
3964,4642,1,20,1,0,0,0,3,1,1,0,1,1
3965,4643,1,34,1,0,0,0,2,0,1,0,0,0
3966,4644,1,25,1,0,0,0,11,1,0,1,1,1
3967,4645,0,24,0,0,0,0,0,0,1,0,1,0
3968,4647,1,49,0,0,0,0,4,1,0,1,1,0
3969,4648,1,27,1,0,0,0,15,1,1,0,1,1
3970,4649,1,28,1,0,0,0,10,1,1,0,1,1
3971,4651,1,55,0,0,0,0,0,0,1,0,1,0
3972,4653,1,47,0,0,0,0,3,1,0,1,0,0
3973,4654,1,55,1,0,0,0,10,1,0,1,1,1
3974,4655,1,22,1,0,0,0,0,1,1,0,0,1
3975,4656,1,32,1,0,0,0,9,0,1,0,1,1
3976,4657,1,55,0,0,0,0,0,0,1,0,0,0
3977,4658,1,23,1,0,0,0,3,0,0,1,1,1
3978,4659,1,54,0,0,0,0,2,1,1,0,0,0
3979,4660,1,40,0,0,0,0,0,0,1,0,0,0
