,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_F,c_charge_degree_M,score_text_High,score_text_Low,score_text_Medium,two_year_recid
4285,1,59,0,0,0,0,3,0,1,0,1,0,0
4286,1,26,0,0,0,0,4,1,0,0,1,0,1
4288,1,38,0,0,0,0,2,1,0,0,1,0,0
4290,1,28,0,0,0,0,2,1,0,1,0,0,0
4291,1,23,0,0,0,0,2,1,0,0,0,1,1
4292,1,21,1,0,0,2,1,1,0,0,0,1,1
4293,1,52,1,0,0,0,0,0,1,0,1,0,1
4294,1,56,1,0,0,0,12,1,0,0,0,1,1
4295,1,40,0,0,0,0,1,0,1,0,1,0,0
4296,0,48,0,0,0,0,8,0,1,0,1,0,1
4298,0,26,1,0,0,0,0,1,0,0,1,0,0
4300,1,66,0,0,0,0,1,1,0,0,1,0,1
4301,0,54,1,0,0,0,6,1,0,0,1,0,0
4302,1,31,0,0,0,0,4,0,1,0,0,1,1
4303,1,34,0,0,0,0,0,1,0,0,1,0,0
4304,1,25,1,0,0,0,9,1,0,1,0,0,1
4305,1,47,0,0,0,0,2,1,0,0,1,0,0
4306,1,51,1,0,0,1,12,1,0,1,0,0,1
4307,1,25,0,0,0,0,1,1,0,0,1,0,0
4308,1,25,0,0,0,0,0,1,0,0,1,0,1
4309,0,31,1,0,0,0,2,1,0,0,1,0,1
4311,1,36,0,0,0,0,1,1,0,0,1,0,0
4313,1,49,0,0,0,0,0,0,1,0,1,0,0
4314,1,31,1,0,0,0,0,1,0,0,0,1,0
4315,1,30,0,0,0,1,1,1,0,0,1,0,0
4316,1,29,1,1,0,0,3,1,0,1,0,0,1
4317,0,53,0,0,0,0,6,1,0,0,0,1,1
4318,1,21,1,0,1,0,1,1,0,1,0,0,1
4319,1,21,1,0,0,0,0,1,0,0,1,0,0
4320,0,27,1,0,0,0,1,1,0,0,0,1,1
4321,0,65,1,0,0,0,0,1,0,0,1,0,0
4322,0,59,0,0,0,0,0,0,1,0,1,0,0
4323,1,59,1,0,0,0,0,0,1,0,1,0,0
4324,1,24,1,0,0,0,0,0,1,0,0,1,0
4325,1,40,1,0,0,0,0,1,0,0,1,0,0
4326,1,51,1,0,0,0,0,1,0,0,1,0,1
4327,1,34,1,1,0,0,10,1,0,1,0,0,1
4328,1,30,0,0,0,0,1,1,0,0,1,0,1
4329,1,52,1,0,0,0,1,1,0,0,1,0,0
4332,1,38,1,0,0,0,2,1,0,0,1,0,1
4333,0,22,1,0,0,0,0,1,0,1,0,0,0
4334,1,43,1,0,0,0,0,1,0,0,0,1,0
4335,1,32,0,0,0,0,5,1,0,1,0,0,1
4336,1,55,1,0,0,0,0,1,0,0,1,0,0
4337,1,26,1,0,0,0,2,1,0,0,1,0,0
4338,1,23,0,0,0,1,1,0,1,0,1,0,0
4339,0,47,0,0,0,0,0,1,0,0,1,0,0
4340,1,28,0,0,0,0,1,0,1,0,1,0,1
4341,1,27,0,0,0,0,0,1,0,0,1,0,1
4342,1,61,0,0,0,0,2,1,0,0,1,0,1
4343,1,26,1,0,0,0,0,1,0,0,1,0,0
4345,0,28,0,0,0,0,1,0,1,0,0,1,1
4346,1,43,1,0,0,0,0,1,0,0,0,1,1
4348,1,33,1,0,0,0,21,0,1,0,0,1,1
4349,1,21,0,0,0,1,0,0,1,0,1,0,0
4350,0,32,0,0,0,1,0,0,1,0,1,0,0
4351,1,22,1,0,0,0,1,1,0,0,1,0,1
4352,1,51,1,0,0,0,3,1,0,0,1,0,0
4353,1,20,1,0,0,1,2,1,0,1,0,0,1
4354,1,35,0,0,0,0,2,1,0,0,1,0,0
4355,0,37,1,0,0,0,3,1,0,0,1,0,0
4356,1,28,1,0,0,0,0,0,1,0,0,1,1
4357,1,41,0,0,0,0,3,0,1,0,0,1,1
4358,1,24,1,0,0,0,0,0,1,1,0,0,1
4359,0,33,1,0,0,0,3,0,1,0,1,0,0
4361,0,30,0,0,0,0,4,1,0,0,0,1,0
4362,1,20,1,0,0,0,1,1,0,0,0,1,1
4363,0,42,1,0,0,0,1,1,0,0,1,0,0
4364,0,40,1,0,0,0,15,1,0,0,0,1,1
4365,1,39,1,0,0,0,0,1,0,0,1,0,1
4366,1,21,1,0,0,0,0,1,0,0,0,1,0
4367,1,39,0,0,0,0,2,1,0,0,1,0,1
4368,1,24,0,0,0,0,0,1,0,0,1,0,0
4369,1,41,1,0,0,0,0,1,0,0,1,0,0
4370,1,39,1,0,0,0,1,1,0,0,1,0,0
4371,0,24,1,0,0,0,3,1,0,1,0,0,0
4372,0,24,1,0,0,0,1,1,0,0,1,0,0
4373,1,29,1,0,0,0,0,0,1,0,1,0,1
4375,1,25,0,0,0,0,2,0,1,0,0,1,1
4376,0,23,0,0,0,0,0,1,0,0,0,1,1
4377,1,22,1,0,0,1,1,1,0,1,0,0,1
4378,0,26,0,0,0,0,4,0,1,0,0,1,1
4379,1,26,1,0,3,0,3,0,1,1,0,0,1
4380,0,24,1,0,0,0,3,0,1,0,0,1,1
4381,1,44,1,0,0,0,0,0,1,0,0,1,0
4382,1,36,0,0,0,0,1,1,0,0,1,0,1
4383,1,39,0,0,0,0,10,1,0,1,0,0,1
4384,1,42,0,0,0,0,0,1,0,0,1,0,0
4385,1,45,0,0,0,0,1,0,1,0,1,0,0
4386,1,25,1,0,1,0,7,1,0,1,0,0,1
4388,1,33,0,0,0,0,0,1,0,0,1,0,0
4389,1,25,0,0,0,0,0,0,1,0,1,0,0
4390,1,32,1,0,1,0,5,1,0,0,1,0,0
4391,1,23,1,0,0,0,0,1,0,0,0,1,0
4392,1,39,0,0,0,0,0,0,1,0,0,1,0
4393,1,27,1,0,0,0,12,1,0,1,0,0,1
4394,0,35,0,0,0,0,4,0,1,0,0,1,0
4396,0,38,1,0,0,0,0,0,1,0,1,0,0
4397,1,30,1,0,0,0,4,1,0,0,1,0,0
4398,1,30,0,0,0,0,1,1,0,0,0,1,0
4399,0,30,0,0,0,0,0,0,1,1,0,0,0
4400,1,26,1,1,1,0,18,1,0,1,0,0,1
4401,1,31,1,0,0,0,2,1,0,0,1,0,0
4403,1,34,0,0,0,0,0,1,0,0,1,0,0
4404,0,25,1,0,0,0,0,0,1,0,0,1,0
4405,0,26,0,0,0,0,1,1,0,0,0,1,0
4406,1,38,1,0,0,0,2,1,0,0,0,1,1
4407,0,37,1,0,0,0,0,0,1,0,1,0,0
4408,1,34,0,0,0,1,3,0,1,0,0,1,0
4410,0,38,0,0,0,0,0,1,0,0,1,0,0
4411,0,31,1,0,0,0,0,0,1,0,0,1,0
4412,0,29,0,0,0,0,0,0,1,0,1,0,0
4413,1,20,0,1,0,0,1,1,0,1,0,0,1
4414,1,22,1,0,0,0,0,1,0,0,1,0,0
4415,0,51,0,0,0,0,0,0,1,0,1,0,0
4416,1,24,1,0,0,0,2,0,1,0,1,0,1
4417,1,47,1,0,0,0,0,1,0,1,0,0,1
4418,0,36,1,0,0,0,1,1,0,0,0,1,1
4419,1,21,1,0,0,0,1,0,1,0,1,0,0
4420,1,25,1,0,1,0,3,0,1,1,0,0,1
4421,1,23,1,0,0,1,5,1,0,1,0,0,1
4422,1,23,0,0,0,0,0,0,1,0,1,0,0
4423,0,24,0,0,0,0,0,0,1,1,0,0,0
4424,1,35,0,0,0,0,2,1,0,0,1,0,1
4425,0,23,0,0,0,0,0,0,1,0,1,0,0
4426,0,19,1,0,0,0,0,0,1,0,1,0,1
4427,1,32,0,0,0,0,0,1,0,0,1,0,1
4428,0,39,0,0,0,0,0,0,1,0,1,0,1
4429,1,30,1,4,0,0,12,1,0,1,0,0,1
4430,1,33,1,0,0,0,2,1,0,0,0,1,0
4432,0,36,0,0,0,0,0,0,1,0,1,0,0
4434,1,29,1,0,1,1,8,1,0,1,0,0,1
4435,0,40,0,0,0,0,0,1,0,0,1,0,0
4436,1,53,1,0,0,0,4,1,0,0,0,1,0
4437,0,28,0,0,0,0,0,0,1,0,1,0,0
4438,1,38,0,0,0,0,2,0,1,0,1,0,0
4439,1,27,1,0,1,0,9,1,0,1,0,0,1
4440,1,55,0,0,0,0,0,1,0,0,1,0,0
4441,1,22,1,1,0,0,1,0,1,0,0,1,0
4442,0,34,1,0,0,0,1,1,0,0,1,0,0
4443,1,55,0,0,0,0,1,0,1,0,1,0,0
4444,1,24,0,0,0,0,2,1,0,1,0,0,0
4445,0,47,1,0,1,1,21,0,1,1,0,0,1
4446,1,41,0,0,0,0,0,0,1,0,1,0,0
4447,1,41,0,0,0,0,0,1,0,0,1,0,0
4448,1,61,1,0,0,0,12,1,0,0,1,0,0
4449,1,57,1,0,0,0,3,1,0,0,1,0,0
4450,0,38,0,0,0,0,2,0,1,0,1,0,0
4451,1,25,0,4,0,1,13,1,0,0,1,0,1
4452,1,23,1,0,0,0,0,1,0,0,1,0,1
4453,1,23,0,0,0,0,3,1,0,0,0,1,0
4454,1,20,1,0,0,0,0,1,0,0,1,0,0
4455,1,44,0,0,0,0,1,1,0,1,0,0,0
4456,0,38,0,0,0,0,1,0,1,0,1,0,0
4457,1,56,1,0,0,0,5,1,0,0,1,0,1
4458,1,43,0,0,0,0,2,1,0,0,1,0,1
4459,1,22,1,0,0,0,0,1,0,0,1,0,1
4461,1,32,0,0,0,0,0,1,0,0,1,0,0
4462,1,29,1,0,0,0,0,1,0,0,0,1,0
4463,1,22,1,0,0,0,1,1,0,1,0,0,1
4464,1,23,1,0,0,0,3,1,0,1,0,0,1
4465,1,24,0,0,0,1,1,1,0,0,1,0,0
4466,1,45,0,0,0,0,0,0,1,0,1,0,0
4467,1,21,1,0,1,0,2,1,0,1,0,0,0
4468,0,29,1,0,0,0,0,0,1,0,1,0,0
4469,0,51,0,0,0,0,0,0,1,0,1,0,1
4470,1,36,0,1,0,0,2,0,1,0,1,0,1
4471,1,25,1,0,0,0,1,1,0,0,1,0,0
4472,1,46,0,0,0,0,13,1,0,0,1,0,0
4473,1,62,1,0,0,0,22,1,0,1,0,0,1
4474,1,25,1,0,0,0,0,1,0,0,1,0,1
4475,1,27,0,0,0,0,2,1,0,0,1,0,0
4477,0,22,0,0,0,0,3,1,0,1,0,0,1
4479,1,37,0,0,0,0,1,1,0,0,1,0,0
4480,1,21,0,0,0,0,0,1,0,0,1,0,1
4482,0,39,0,0,0,0,2,1,0,0,0,1,1
4483,1,43,1,0,0,0,8,1,0,0,1,0,1
4484,1,22,1,0,0,0,0,0,1,0,0,1,1
4485,0,28,1,0,0,0,4,1,0,0,0,1,0
4486,1,43,0,0,0,0,0,1,0,1,0,0,1
4487,1,27,0,0,0,0,7,1,0,1,0,0,1
4488,1,27,0,0,0,0,0,1,0,0,1,0,1
4489,1,31,0,0,0,0,1,1,0,0,1,0,1
4490,0,28,1,0,0,0,0,0,1,0,1,0,0
4491,1,58,0,0,0,0,3,0,1,0,1,0,0
4492,1,22,0,0,0,0,0,1,0,0,1,0,1
4494,1,31,1,0,0,0,5,1,0,0,1,0,0
4495,1,33,1,0,0,0,0,1,0,0,1,0,0
4496,1,26,1,0,0,0,6,0,1,1,0,0,1
4497,0,23,1,0,1,0,1,0,1,0,0,1,0
4498,1,32,0,0,0,0,11,1,0,1,0,0,0
4500,1,22,0,0,0,0,0,1,0,1,0,0,0
4501,0,35,1,0,0,0,2,1,0,0,1,0,0
4502,1,47,0,0,0,0,1,1,0,0,0,1,1
4503,1,35,0,0,0,0,2,1,0,0,1,0,0
4504,1,29,1,0,0,1,17,1,0,1,0,0,1
4505,0,54,0,0,0,0,1,0,1,0,1,0,0
4506,1,29,0,0,0,0,0,1,0,1,0,0,0
4507,0,28,0,0,0,0,0,0,1,0,1,0,1
4508,1,51,1,0,0,0,17,1,0,1,0,0,1
4509,0,36,1,0,0,0,0,0,1,0,0,1,0
4510,1,35,0,0,0,0,3,0,1,0,1,0,1
4511,1,20,1,0,0,1,1,1,0,0,1,0,1
4512,1,25,1,0,0,0,0,1,0,0,0,1,0
4513,1,29,1,0,0,0,2,0,1,0,0,1,0
4514,1,31,0,0,0,0,0,1,0,1,0,0,1
4516,1,39,0,0,0,0,0,0,1,0,1,0,0
4517,1,30,1,0,0,0,1,1,0,0,1,0,1
4518,0,23,1,0,0,0,0,1,0,0,0,1,0
4519,0,23,1,0,0,0,1,1,0,0,1,0,0
4520,0,37,0,0,0,0,0,0,1,0,1,0,0
4521,1,30,1,0,0,0,21,1,0,0,0,1,1
4522,1,33,1,0,0,3,18,1,0,1,0,0,1
4523,1,20,0,0,0,0,0,0,1,0,1,0,1
4525,1,30,1,0,1,0,9,1,0,0,0,1,1
4526,1,23,1,0,0,0,1,1,0,0,0,1,0
4527,0,27,1,0,0,0,0,1,0,0,1,0,1
4528,1,38,1,0,1,0,10,0,1,0,0,1,0
4529,1,42,1,0,0,0,1,1,0,0,1,0,0
4530,1,31,1,0,0,0,0,1,0,0,1,0,0
4531,1,23,1,0,0,0,2,1,0,1,0,0,1
4532,1,31,0,0,0,0,1,1,0,0,1,0,1
4533,1,43,1,0,0,0,1,0,1,0,0,1,1
4534,1,39,0,0,0,0,0,1,0,0,1,0,0
4535,1,31,1,0,0,0,0,0,1,0,1,0,0
4536,1,22,0,0,0,0,3,1,0,0,0,1,1
4537,0,33,1,0,0,0,0,1,0,0,1,0,0
4539,1,23,1,0,0,0,1,1,0,0,0,1,1
4540,0,29,0,0,0,0,0,1,0,0,1,0,0
4541,1,62,0,0,0,0,2,1,0,0,1,0,0
4542,0,56,1,0,0,0,1,1,0,0,1,0,1
4543,0,24,1,0,0,0,4,1,0,0,1,0,1
4544,0,44,0,0,0,0,0,0,1,0,1,0,0
4545,1,22,1,0,1,0,2,1,0,0,0,1,1
4546,0,28,1,0,0,0,4,1,0,0,0,1,1
4547,1,30,1,0,0,0,0,1,0,0,0,1,0
4548,1,32,0,0,0,0,1,0,1,0,1,0,1
4549,1,51,0,0,0,0,3,1,0,0,0,1,0
4550,1,21,1,0,0,0,0,1,0,0,0,1,0
4551,1,21,1,0,0,0,2,1,0,1,0,0,1
4552,1,27,1,0,0,0,3,1,0,1,0,0,1
4553,1,28,0,0,0,0,0,1,0,0,1,0,0
4554,0,31,1,0,0,0,0,1,0,0,1,0,0
4555,1,33,1,0,0,0,0,0,1,1,0,0,1
4556,0,49,0,0,0,0,2,1,0,0,1,0,0
4557,0,41,0,0,0,0,2,1,0,0,1,0,0
4558,1,20,0,0,0,5,0,0,1,0,1,0,0
4559,1,31,1,0,0,1,10,1,0,0,0,1,1
4560,1,25,1,0,0,0,5,1,0,0,0,1,1
4561,1,23,1,0,1,0,4,1,0,1,0,0,1
4562,1,26,0,0,0,0,0,0,1,0,1,0,0
4563,0,45,0,0,0,0,6,1,0,0,1,0,1
4564,1,28,0,0,0,0,1,0,1,0,1,0,0
4565,0,28,1,0,0,0,13,1,0,1,0,0,1
4566,1,39,0,0,0,0,0,1,0,0,1,0,1
4567,1,59,0,0,0,0,1,1,0,0,1,0,1
4568,1,52,1,0,0,0,4,0,1,0,1,0,0
4569,1,36,0,0,0,0,1,0,1,0,0,1,0
4573,1,30,1,0,0,0,2,1,0,0,1,0,1
4574,0,21,1,0,0,0,0,0,1,0,0,1,1
4575,1,25,1,0,0,0,2,0,1,0,1,0,1
4577,1,22,1,0,0,0,0,1,0,0,1,0,0
4578,1,61,1,0,0,0,20,0,1,0,1,0,1
4579,1,24,0,0,0,2,2,1,0,0,0,1,0
4581,0,26,0,0,0,0,2,1,0,1,0,0,1
4582,0,34,1,0,0,0,6,1,0,0,1,0,0
4583,1,45,1,1,0,0,12,0,1,1,0,0,1
4585,1,54,1,0,0,0,4,1,0,0,1,0,1
4586,1,51,1,0,0,0,8,0,1,0,0,1,0
4587,1,28,1,0,0,0,0,1,0,0,1,0,0
4588,1,23,0,0,0,0,0,1,0,0,1,0,0
4589,1,30,0,0,0,0,0,1,0,0,1,0,1
4590,1,25,1,0,0,0,0,0,1,0,1,0,1
4591,1,25,0,0,0,0,2,1,0,0,0,1,0
4592,1,28,0,0,0,0,2,1,0,0,0,1,0
4593,0,32,1,0,0,0,0,0,1,0,1,0,1
4594,1,35,1,0,0,0,7,1,0,0,1,0,0
4595,1,49,1,0,0,0,0,0,1,0,1,0,1
4596,1,36,0,0,0,0,5,1,0,0,1,0,1
4597,1,33,1,0,0,0,16,0,1,1,0,0,1
4598,1,30,0,0,0,0,1,1,0,0,1,0,0
4599,0,58,0,0,0,0,1,0,1,0,1,0,0
4600,1,22,1,0,0,0,2,1,0,0,0,1,0
4601,1,28,0,0,0,0,2,1,0,0,1,0,1
4602,1,28,0,0,0,0,0,0,1,0,1,0,1
4603,1,26,1,0,1,0,6,1,0,1,0,0,1
4604,0,36,0,0,0,0,3,1,0,0,1,0,1
4605,1,23,0,0,0,0,0,1,0,1,0,0,0
4606,1,22,1,0,0,0,0,1,0,0,0,1,1
4608,1,26,1,0,0,0,0,1,0,0,1,0,0
4609,1,25,1,0,0,0,1,1,0,0,0,1,0
4611,1,40,0,0,0,0,2,0,1,0,0,1,0
4612,1,28,1,0,0,0,0,0,1,0,1,0,1
4614,1,56,1,0,0,0,1,1,0,0,1,0,0
4616,1,36,1,0,0,0,0,1,0,0,1,0,0
4617,1,51,0,0,0,0,0,0,1,0,1,0,0
4620,0,35,1,2,0,0,9,1,0,1,0,0,0
4621,1,24,0,0,0,0,0,0,1,0,0,1,1
4623,1,27,1,0,0,0,6,0,1,0,1,0,1
4624,1,22,0,0,1,0,2,1,0,1,0,0,1
4628,0,23,0,0,0,0,4,0,1,1,0,0,1
4629,0,27,0,0,0,0,0,0,1,0,1,0,1
4630,1,31,1,0,0,0,8,1,0,1,0,0,1
4632,1,25,0,0,0,1,3,1,0,0,0,1,0
4633,0,52,0,0,0,0,0,0,1,0,1,0,0
4634,1,35,0,0,0,0,0,1,0,0,0,1,0
4635,0,24,0,0,0,0,0,1,0,0,0,1,0
4637,1,57,0,0,0,0,0,1,0,0,1,0,0
4638,1,38,0,0,0,0,2,1,0,0,1,0,0
4640,1,26,0,0,0,0,1,0,1,0,0,1,0
4642,1,20,1,0,0,0,3,1,0,0,0,1,1
4643,1,34,1,0,0,0,2,1,0,0,1,0,0
4644,1,25,1,0,0,0,11,0,1,1,0,0,1
4645,0,24,0,0,0,0,0,1,0,0,0,1,0
4647,1,49,0,0,0,0,4,0,1,0,0,1,1
4648,1,27,1,0,0,0,15,1,0,1,0,0,1
4649,1,28,1,0,0,0,10,1,0,0,0,1,1
4651,1,55,0,0,0,0,0,1,0,0,0,1,0
4653,1,47,0,0,0,0,3,0,1,0,1,0,1
4654,1,55,1,0,0,0,10,0,1,0,0,1,1
4655,1,22,1,0,0,0,0,1,0,0,1,0,1
4656,1,32,1,0,0,0,9,1,0,1,0,0,0
4657,1,55,0,0,0,0,0,1,0,0,1,0,0
4658,1,23,1,0,0,0,3,0,1,0,0,1,0
4659,1,54,0,0,0,0,2,1,0,0,1,0,1
4660,1,40,0,0,0,0,0,1,0,0,1,0,0
4661,1,27,1,0,0,0,0,0,1,0,1,0,1
4663,0,29,1,0,0,0,5,1,0,0,0,1,0
4664,0,45,0,0,0,0,0,0,1,0,1,0,0
4665,1,25,0,0,0,0,2,0,1,0,0,1,0
4666,1,40,0,0,0,0,4,1,0,0,1,0,1
4667,1,38,1,0,0,0,7,1,0,0,1,0,1
4669,1,26,1,0,0,0,3,1,0,1,0,0,1
4670,0,37,1,0,0,0,0,1,0,0,1,0,0
4672,1,41,0,0,0,0,1,1,0,0,1,0,0
4673,0,33,0,0,0,0,0,1,0,0,1,0,0
4674,1,57,1,0,0,0,1,1,0,0,1,0,0
4675,1,34,1,0,0,0,3,0,1,1,0,0,0
4676,1,29,1,0,0,0,1,1,0,0,1,0,1
4677,1,45,0,0,0,0,8,1,0,0,0,1,0
4678,1,22,0,0,0,0,1,1,0,0,1,0,0
4679,0,22,1,0,0,0,0,0,1,1,0,0,1
4681,1,21,1,0,0,0,0,0,1,0,1,0,0
4682,1,56,0,0,0,0,1,0,1,0,1,0,0
4683,1,48,1,0,0,0,4,1,0,0,1,0,0
4684,1,27,0,0,0,0,1,0,1,0,1,0,0
4685,1,27,0,0,0,0,2,1,0,0,0,1,1
4686,1,34,0,0,0,0,1,1,0,0,1,0,0
4687,1,23,1,0,0,1,5,1,0,0,0,1,1
4688,1,47,1,0,0,0,3,1,0,0,0,1,1
4689,1,33,1,0,1,0,6,0,1,0,1,0,1
4690,1,58,0,0,0,0,1,1,0,0,1,0,0
4691,0,33,1,0,0,0,1,1,0,0,0,1,0
4692,0,40,1,0,0,0,2,0,1,0,0,1,0
4693,1,22,0,0,0,0,0,1,0,0,0,1,0
4694,1,39,0,0,0,0,2,1,0,0,1,0,0
4697,1,35,0,0,0,1,1,1,0,0,1,0,0
4698,1,22,0,0,0,0,0,0,1,0,1,0,0
4699,1,43,1,0,0,0,7,1,0,0,0,1,1
4700,1,37,0,0,0,0,4,0,1,0,1,0,0
4702,1,26,1,0,0,0,2,1,0,1,0,0,1
4703,1,60,0,0,0,0,0,1,0,0,1,0,0
4704,0,39,0,0,0,0,1,1,0,0,1,0,0
4705,1,36,1,0,0,1,16,0,1,1,0,0,1
4707,1,21,0,0,0,0,0,0,1,0,1,0,1
4708,0,28,0,0,0,0,1,1,0,0,1,0,1
4709,0,70,0,0,0,0,0,1,0,0,1,0,0
4711,1,53,1,0,0,0,6,1,0,0,1,0,0
4712,1,37,0,0,0,0,0,1,0,0,0,1,0
4713,1,21,1,0,0,0,1,1,0,0,0,1,1
4714,1,28,1,0,0,0,1,1,0,0,0,1,0
4715,1,21,1,0,0,0,1,1,0,0,0,1,0
4717,1,56,1,0,0,0,0,1,0,0,1,0,0
4718,1,30,0,0,0,0,3,0,1,0,1,0,0
4719,1,27,0,0,0,0,0,1,0,1,0,0,1
4720,1,37,0,0,0,0,6,1,0,0,1,0,1
4721,1,27,1,0,0,0,1,1,0,1,0,0,0
4722,1,41,1,0,0,1,7,0,1,0,0,1,1
4723,0,30,1,0,0,0,7,0,1,0,1,0,1
4724,1,32,1,0,1,3,7,1,0,1,0,0,1
4727,1,32,1,0,0,0,3,1,0,0,1,0,0
4728,0,34,0,0,0,0,5,1,0,0,0,1,1
4729,1,46,1,0,0,0,3,1,0,0,1,0,0
4730,1,24,1,0,0,0,1,1,0,0,1,0,1
4731,1,32,1,0,0,1,7,1,0,0,0,1,1
4732,1,43,0,0,0,0,6,1,0,0,1,0,1
4733,1,50,0,0,0,0,3,1,0,0,1,0,0
4734,1,30,0,3,0,0,4,1,0,0,1,0,1
4735,1,37,1,0,0,0,3,0,1,0,0,1,0
4737,1,37,0,0,0,0,1,1,0,0,0,1,0
4740,1,40,0,0,0,0,3,0,1,0,1,0,0
4741,0,53,0,0,0,0,0,0,1,0,1,0,0
4742,1,31,0,0,0,0,6,0,1,0,1,0,1
4743,1,33,1,0,0,0,4,0,1,0,1,0,0
4745,0,22,1,0,0,0,0,0,1,0,1,0,0
4746,1,27,1,0,0,0,2,0,1,0,1,0,1
4747,1,25,1,0,0,0,5,0,1,1,0,0,1
4748,1,24,0,0,0,0,2,1,0,0,1,0,0
4749,0,24,1,0,0,0,2,1,0,0,0,1,1
4750,0,26,1,0,0,0,1,1,0,0,0,1,0
4752,0,26,1,0,0,0,3,1,0,1,0,0,1
4754,1,20,0,0,0,0,0,1,0,0,1,0,1
4755,1,27,1,0,0,0,4,0,1,0,0,1,1
4756,1,24,0,0,0,0,1,1,0,0,1,0,1
4757,1,26,1,0,0,0,8,1,0,0,0,1,1
4758,1,26,0,0,0,0,5,0,1,0,0,1,0
4759,1,54,0,0,0,0,0,1,0,0,1,0,1
4762,1,64,1,0,0,0,13,0,1,0,0,1,0
4763,1,24,0,0,0,0,0,1,0,0,1,0,0
4765,0,57,0,0,0,0,0,0,1,0,1,0,0
4766,0,46,0,0,0,0,0,0,1,0,1,0,0
4767,1,56,1,0,0,0,16,1,0,0,0,1,0
4768,0,39,0,0,0,0,0,0,1,0,1,0,0
4769,1,68,0,0,0,0,4,0,1,0,1,0,0
4771,1,28,1,0,0,0,1,0,1,0,1,0,1
4772,1,39,1,0,0,0,19,0,1,0,0,1,1
4773,1,38,0,0,0,0,0,0,1,0,1,0,0
4774,0,25,1,0,0,0,3,0,1,1,0,0,0
4775,1,25,0,0,0,1,2,1,0,0,0,1,0
4776,1,21,1,0,0,0,3,1,0,0,0,1,1
4777,1,31,0,0,0,0,2,1,0,0,0,1,0
4778,1,33,1,0,0,0,3,1,0,0,0,1,1
4779,1,26,1,0,0,0,20,1,0,1,0,0,1
4781,0,35,1,0,0,0,13,1,0,1,0,0,0
4782,1,34,1,0,6,1,19,0,1,1,0,0,0
4783,1,41,0,0,0,0,31,1,0,1,0,0,1
4784,1,57,0,0,0,0,0,0,1,0,1,0,0
4785,0,42,1,0,0,0,1,1,0,0,1,0,0
4786,1,26,1,1,2,0,9,1,0,1,0,0,1
4788,1,36,1,0,0,0,2,1,0,0,0,1,1
4789,1,41,1,1,1,0,24,1,0,1,0,0,1
4790,1,27,0,0,0,0,0,1,0,0,1,0,0
4791,0,58,0,0,0,0,0,1,0,0,1,0,1
4792,1,45,0,0,0,0,3,1,0,0,1,0,1
4793,1,34,0,0,0,0,5,1,0,0,1,0,0
4794,1,50,0,0,0,0,0,0,1,0,1,0,0
4795,1,25,0,0,1,0,6,1,0,1,0,0,1
4796,1,24,1,0,0,0,2,0,1,0,0,1,1
4798,1,27,1,0,0,0,2,1,0,0,0,1,0
4800,1,30,0,0,0,1,2,0,1,0,1,0,1
4801,1,22,0,0,2,0,3,1,0,1,0,0,1
4802,1,27,1,0,0,0,0,1,0,0,0,1,0
4803,1,20,0,0,0,0,0,1,0,0,1,0,1
4804,1,41,1,0,0,0,19,1,0,0,0,1,1
4805,1,30,0,0,0,0,0,1,0,0,1,0,0
4806,1,24,1,0,0,0,3,1,0,1,0,0,0
4807,1,39,1,0,0,0,0,0,1,0,1,0,0
4809,0,32,1,0,0,0,3,1,0,0,1,0,1
4810,0,29,0,0,0,0,0,1,0,0,0,1,1
4811,1,37,0,0,0,0,0,1,0,0,1,0,1
4812,1,26,1,0,1,0,24,1,0,1,0,0,1
4813,1,24,1,0,0,0,2,1,0,0,0,1,1
4814,1,30,0,0,0,0,2,1,0,0,1,0,0
4815,1,20,1,1,1,1,4,1,0,1,0,0,1
4816,1,25,1,0,0,1,1,0,1,0,0,1,1
4817,0,31,0,0,0,0,0,1,0,0,1,0,1
4818,1,25,1,0,0,0,0,0,1,0,0,1,1
4819,1,41,0,0,0,0,0,1,0,0,1,0,1
4820,1,25,0,0,0,0,0,1,0,0,1,0,0
4821,1,25,1,0,0,0,2,1,0,0,0,1,1
4822,1,22,1,0,0,0,1,1,0,0,1,0,1
4823,0,25,1,0,0,0,0,1,0,0,0,1,0
4824,1,38,1,0,0,0,0,0,1,0,1,0,0
4825,1,40,0,0,0,0,0,1,0,0,0,1,0
4826,0,49,0,0,0,0,4,0,1,0,1,0,0
4827,0,35,0,0,0,0,2,0,1,0,1,0,0
4828,1,21,0,0,0,1,0,0,1,0,0,1,1
4829,1,25,0,0,0,0,0,1,0,0,1,0,0
4830,1,21,0,0,0,0,1,1,0,0,1,0,0
4833,0,24,1,0,0,1,11,0,1,1,0,0,1
4834,1,28,0,0,0,0,3,1,0,0,1,0,0
4836,1,34,1,0,0,0,4,1,0,0,0,1,1
4837,1,57,1,0,0,0,8,0,1,0,0,1,0
4838,1,40,1,0,0,0,15,1,0,1,0,0,1
4839,1,22,1,0,0,0,2,0,1,0,1,0,1
4840,1,37,1,0,0,0,3,0,1,0,0,1,1
4841,0,43,1,0,0,0,0,1,0,0,0,1,0
4842,1,26,1,0,0,0,5,1,0,0,0,1,1
4843,1,24,0,0,0,0,2,1,0,0,1,0,1
